Town,VName,Vendor,VAddrs,VType,VGrp,Spons,CCode,Payment,PayDate,GrantName,InvoiceNum,InvDate,Date2,CCode_A,TTYpe,CCode_B,Project,Acct,Qtr,
159,Wethersfield,0000000159,001,00,1,,12060-20858-84131-2017-170002-,25588.0000,5/18/2018,Title II-Part A Teachers,CM_SDE_JUN2018_00005_2018138,2018/05/18 #: CM_SDE_JUN2018_00005_2018138,05/18/2018,12060-20858-84131-2017,159,12060-20858-84131-170002,SDE000000000002,55050,QE-4 06/30,
159,Wethersfield,0000000159,001,00,1,,12060-20868-82075-2017-170002-,15000.0000,10/23/2017,Title III Part A English Lang. Acquis.,CM_SDE_NOV2017_00002_2017296,2017/10/23 #: CM_SDE_NOV2017_00002_2017296,10/23/2017,12060-20868-82075-2017,159,12060-20868-82075-170002,SDE000000000002,55050,QE-2 12/31,
159,Wethersfield,0000000159,001,00,1,,12060-20868-82075-2017-170002-,3000.0000,12/20/2017,Title III Part A English Lang. Acquis.,CM_SDE_JAN2018_00004_2017354,2017/12/20 #: CM_SDE_JAN2018_00004_2017354,12/20/2017,12060-20868-82075-2017,159,12060-20868-82075-170002,SDE000000000002,55050,QE-2 12/31,
159,Wethersfield,0000000159,001,00,1,,12060-20868-82075-2017-170002-,5000.0000,3/19/2018,Title III Part A English Lang. Acquis.,CM_SDE_APR2018_00005_2018078,2018/03/19 #: CM_SDE_APR2018_00005_2018078,03/19/2018,12060-20868-82075-2017,159,12060-20868-82075-170002,SDE000000000002,55050,QE-3 03/31,
159,Wethersfield,0000000159,001,00,1,,12060-20868-82075-2017-170002-,13701.0000,5/18/2018,Title III Part A English Lang. Acquis.,CM_SDE_JUN2018_00006_2018138,2018/05/18 #: CM_SDE_JUN2018_00006_2018138,05/18/2018,12060-20868-82075-2017,159,12060-20868-82075-170002,SDE000000000002,55050,QE-4 06/30,
159,Wethersfield,0000000159,001,00,1,,12060-20977-82032-2017-170002-,2848.0000,9/22/2017,IDEA-Part B  Section 611,CM_SDE_OCT2017_00031_2017265,2017/09/22 #: CM_SDE_OCT2017_00031_2017265,09/22/2017,12060-20977-82032-2017,159,12060-20977-82032-170002,SDE000000000002,55050,QE-1 09/30,
159,Wethersfield,0000000159,001,00,1,,12060-20977-82032-2018-170002-,50000.0000,9/22/2017,IDEA-Part B  Section 611,CM_SDE_OCT2017_00002_2017265,2017/09/22 #: CM_SDE_OCT2017_00002_2017265,09/22/2017,12060-20977-82032-2018,159,12060-20977-82032-170002,SDE000000000002,55050,QE-1 09/30,
159,Wethersfield,0000000159,001,00,1,,12060-20977-82032-2018-170002-,75000.0000,10/23/2017,IDEA-Part B  Section 611,CM_SDE_NOV2017_00003_2017296,2017/10/23 #: CM_SDE_NOV2017_00003_2017296,10/23/2017,12060-20977-82032-2018,159,12060-20977-82032-170002,SDE000000000002,55050,QE-2 12/31,
159,Wethersfield,0000000159,001,00,1,,12060-20977-82032-2018-170002-,100000.0000,11/21/2017,IDEA-Part B  Section 611,CM_SDE_DEC2017_00005_2017325,2017/11/21 #: CM_SDE_DEC2017_00005_2017325,11/21/2017,12060-20977-82032-2018,159,12060-20977-82032-170002,SDE000000000002,55050,QE-2 12/31,
159,Wethersfield,0000000159,001,00,1,,12060-20977-82032-2018-170002-,40000.0000,12/20/2017,IDEA-Part B  Section 611,CM_SDE_JAN2018_00005_2017354,2017/12/20 #: CM_SDE_JAN2018_00005_2017354,12/20/2017,12060-20977-82032-2018,159,12060-20977-82032-170002,SDE000000000002,55050,QE-2 12/31,
159,Wethersfield,0000000159,001,00,1,,12060-20977-82032-2018-170002-,50000.0000,1/23/2018,IDEA-Part B  Section 611,CM_SDE_FEB2018_00005_2018023,2018/01/23 #: CM_SDE_FEB2018_00005_2018023,01/23/2018,12060-20977-82032-2018,159,12060-20977-82032-170002,SDE000000000002,55050,QE-3 03/31,
159,Wethersfield,0000000159,001,00,1,,12060-20977-82032-2018-170002-,85000.0000,2/21/2018,IDEA-Part B  Section 611,CM_SDE_MAR2018_00005_2018052,2018/02/21 #: CM_SDE_MAR2018_00005_2018052,02/21/2018,12060-20977-82032-2018,159,12060-20977-82032-170002,SDE000000000002,55050,QE-3 03/31,
159,Wethersfield,0000000159,001,00,1,,12060-20977-82032-2018-170002-,40000.0000,3/19/2018,IDEA-Part B  Section 611,CM_SDE_APR2018_00006_2018078,2018/03/19 #: CM_SDE_APR2018_00006_2018078,03/19/2018,12060-20977-82032-2018,159,12060-20977-82032-170002,SDE000000000002,55050,QE-3 03/31,
159,Wethersfield,0000000159,001,00,1,,12060-20977-82032-2018-170002-,50000.0000,4/23/2018,IDEA-Part B  Section 611,CM_SDE_MAY2018_00005_2018113,2018/04/23 #: CM_SDE_MAY2018_00005_2018113,04/23/2018,12060-20977-82032-2018,159,12060-20977-82032-170002,SDE000000000002,55050,QE-4 06/30,
159,Wethersfield,0000000159,001,00,1,,12060-20977-82032-2018-170002-,213281.0000,5/18/2018,IDEA-Part B  Section 611,CM_SDE_JUN2018_00007_2018138,2018/05/18 #: CM_SDE_JUN2018_00007_2018138,05/18/2018,12060-20977-82032-2018,159,12060-20977-82032-170002,SDE000000000002,55050,QE-4 06/30,
159,Wethersfield,0000000159,001,00,1,,12060-20983-82032-2017-170002-,2000.0000,9/22/2017,IDEA- Part B- Section 619,CM_SDE_OCT2017_00003_2017265,2017/09/22 #: CM_SDE_OCT2017_00003_2017265,09/22/2017,12060-20983-82032-2017,159,12060-20983-82032-170002,SDE000000000002,55050,QE-1 09/30,
159,Wethersfield,0000000159,001,00,1,,12060-20983-82032-2017-170002-,2000.0000,10/23/2017,IDEA- Part B- Section 619,CM_SDE_NOV2017_00004_2017296,2017/10/23 #: CM_SDE_NOV2017_00004_2017296,10/23/2017,12060-20983-82032-2017,159,12060-20983-82032-170002,SDE000000000002,55050,QE-2 12/31,
159,Wethersfield,0000000159,001,00,1,,12060-20983-82032-2017-170002-,3446.0000,11/21/2017,IDEA- Part B- Section 619,CM_SDE_DEC2017_00006_2017325,2017/11/21 #: CM_SDE_DEC2017_00006_2017325,11/21/2017,12060-20983-82032-2017,159,12060-20983-82032-170002,SDE000000000002,55050,QE-2 12/31,
159,Wethersfield,0000000159,001,00,1,,12060-20983-82032-2018-170002-,6000.0000,2/21/2018,IDEA- Part B- Section 619,CM_SDE_MAR2018_00006_2018052,2018/02/21 #: CM_SDE_MAR2018_00006_2018052,02/21/2018,12060-20983-82032-2018,159,12060-20983-82032-170002,SDE000000000002,55050,QE-3 03/31,
159,Wethersfield,0000000159,001,00,1,,12060-22854-82079-2018-170002-,10000.0000,5/18/2018,Student Support and Academic Enrichment Grant,CM_SDE_JUN2018_00008_2018138,2018/05/18 #: CM_SDE_JUN2018_00008_2018138,05/18/2018,12060-22854-82079-2018,159,12060-22854-82079-170002,SDE000000000002,55050,QE-4 06/30,
161,Wilton,0000000161,001,00,1,,11000-16201-82079-2018-170002-,2500.0000,1/23/2018,Youth Service Bureau-Enhancement,CM_SDE_FEB2018_00001_2018023,2018/01/23 #: CM_SDE_FEB2018_00001_2018023,01/23/2018,11000-16201-82079-2018,161,11000-16201-82079-170002,SDE000000000002,55070,QE-3 03/31,
161,Wilton,0000000161,001,00,1,,11000-16201-82079-2018-170002-,3298.0000,3/19/2018,Youth Service Bureau-Enhancement,CM_SDE_APR2018_00029_2018078,2018/03/19 #: CM_SDE_APR2018_00029_2018078,03/19/2018,11000-16201-82079-2018,161,11000-16201-82079-170002,SDE000000000002,55070,QE-3 03/31,
161,Wilton,0000000161,015,02,1,16100,11000-16211-82051-2018-170005-,3046.0000,10/6/2017,Child Nutrition State Matching Grant,STMCH_PUB_01-OCT2017-2017279,2017/10/06 #: STMCH_PUB_01-OCT2017-2017279,10/06/2017,11000-16211-82051-2018,161,11000-16211-82051-170005,SDE000000000002,55070,QE-2 12/31,
161,Wilton,0000000161,015,02,1,16100,11000-16211-82051-2018-170005-,1686.0000,2/28/2018,Child Nutrition State Matching Grant,STMCH_PUB_01-FEB2018-2018059,2018/02/28 #: STMCH_PUB_01-FEB2018-2018059,02/28/2018,11000-16211-82051-2018,161,11000-16211-82051-170005,SDE000000000002,55070,QE-3 03/31,
161,Wilton,0000000161,015,02,1,16100,11000-16211-82051-2018-170005-,1687.0000,6/4/2018,Child Nutrition State Matching Grant,STMCH_PUB_01-JUN2018-2018155,2018/06/04 #: STMCH_PUB_01-JUN2018-2018155,06/04/2018,11000-16211-82051-2018,161,11000-16211-82051-170005,SDE000000000002,55070,QE-4 06/30,
161,Wilton,0000000161,001,00,1,,11000-17030-84003-2018-170013-,148.0000,5/21/2018,Adult Education - Cooperative,ADEDCOOP_EFT01_MAY2018_2018141,2018/05/21 #: ADEDCOOP_EFT01_MAY2018_2018141,05/21/2018,11000-17030-84003-2018,161,11000-17030-84003-170013,SDE000000000002,55070,QE-4 06/30,
161,Wilton,0000000161,001,00,1,,11000-17034-82010-2018-170006-,1317.0000,1/10/2018,Nonpublic Health Services,HLTHSRVC_EFT01_JAN2018_2018010,2018/01/10 #: HLTHSRVC_EFT01_JAN2018_2018010,01/10/2018,11000-17034-82010-2018,161,11000-17034-82010-170006,SDE000000000002,55070,QE-3 03/31,
161,Wilton,0000000161,001,00,1,,11000-17041-82010-2018-170002-,96891.0000,11/28/2017,Education Equalization,ECS_EFT01_NOV2017_2017332,2017/11/28 #: ECS_EFT01_NOV2017_2017332,11/28/2017,11000-17041-82010-2018,161,11000-17041-82010-170002,SDE000000000002,55070,QE-2 12/31,
161,Wilton,0000000161,001,00,1,,11000-17041-82010-2018-170002-,96891.0000,1/25/2018,Education Equalization,ECS_EFT01_JAN2018_2018025,2018/01/25 #: ECS_EFT01_JAN2018_2018025,01/25/2018,11000-17041-82010-2018,161,11000-17041-82010-170002,SDE000000000002,55070,QE-3 03/31,
161,Wilton,0000000161,001,00,1,,11000-17041-82010-2018-170002-,336415.0000,4/24/2018,Education Equalization,ECS_EFT01_APR2018_2018114,2018/04/24 #: ECS_EFT01_APR2018_2018114,04/24/2018,11000-17041-82010-2018,161,11000-17041-82010-170002,SDE000000000002,55070,QE-4 06/30,
161,Wilton,0000000161,001,00,1,,11000-17047-82018-2018-      -,1448713.0000,2/23/2018,Spec Ed-Ag Placements & Excess Cost,SPEDEXCS_EFT01_FEB2018_2018054,2018/02/23 #: SPEDEXCS_EFT01_FEB2018_2018054,02/23/2018,11000-17047-82018-2018,161,11000-17047-82018-      ,SDE000000000002,55070,QE-3 03/31,
161,Wilton,0000000161,001,00,1,,11000-17047-82018-2018-      -,206258.0000,5/22/2018,Spec Ed-Ag Placements & Excess Cost,SPEDEXCS_EFT01_MAY2018_2018142,2018/05/22 #: SPEDEXCS_EFT01_MAY2018_2018142,05/22/2018,11000-17047-82018-2018,161,11000-17047-82018-      ,SDE000000000002,55070,QE-4 06/30,
161,Wilton,0000000161,001,00,1,,11000-17052-82079-2018-170002-,7000.0000,1/23/2018,Youth Service Bureau,CM_SDE_FEB2018_00002_2018023,2018/01/23 #: CM_SDE_FEB2018_00002_2018023,01/23/2018,11000-17052-82079-2018,161,11000-17052-82079-170002,SDE000000000002,55070,QE-3 03/31,
161,Wilton,0000000161,001,00,1,,11000-17052-82079-2018-170002-,3000.0000,3/19/2018,Youth Service Bureau,CM_SDE_APR2018_00002_2018078,2018/03/19 #: CM_SDE_APR2018_00002_2018078,03/19/2018,11000-17052-82079-2018,161,11000-17052-82079-170002,SDE000000000002,55070,QE-3 03/31,
161,Wilton,0000000161,001,00,1,,11000-17052-82079-2018-170002-,4000.0000,4/23/2018,Youth Service Bureau,CM_SDE_MAY2018_00040_2018113,2018/04/23 #: CM_SDE_MAY2018_00040_2018113,04/23/2018,11000-17052-82079-2018,161,11000-17052-82079-170002,SDE000000000002,55070,QE-4 06/30,
161,Wilton,0000000161,001,00,1,,11000-17057-82061-2018-      -,6500.0000,5/25/2018,Magnet School-Transportation,MAGSCTRN_EFT01_MAY2018_2018145,2018/05/25 #: MAGSCTRN_EFT01_MAY2018_2018145,05/25/2018,11000-17057-82061-2018,161,11000-17057-82061-      ,SDE000000000002,55070,QE-4 06/30,
161,Wilton,0000000161,015,02,1,16100,12060-20560-82079-2017-170005-,5425.6200,7/24/2017,National School Lunch,LNCH_0041-APR2017-2017205,2017/07/24 #: LNCH_0041-APR2017-2017205,07/24/2017,12060-20560-82079-2017,161,12060-20560-82079-170005,SDE000000000002,55050,QE-1 09/30,
161,Wilton,0000000161,015,02,1,16100,12060-20560-82079-2017-170005-,7779.4400,8/30/2017,National School Lunch,LNCH_0051-MAY2017-2017242,2017/08/30 #: LNCH_0051-MAY2017-2017242,08/30/2017,12060-20560-82079-2017,161,12060-20560-82079-170005,SDE000000000002,55050,QE-1 09/30,
161,Wilton,0000000161,015,02,1,16100,12060-20560-82079-2017-170005-,4605.0200,8/30/2017,National School Lunch,LNCH_0061-JUN2017-2017242,2017/08/30 #: LNCH_0061-JUN2017-2017242,08/30/2017,12060-20560-82079-2017,161,12060-20560-82079-170005,SDE000000000002,55050,QE-1 09/30,
161,Wilton,0000000161,015,02,1,16100,12060-20560-82079-2017-170005-,5704.9400,12/7/2017,National School Lunch,LNCH_0091-SEP2017-2017340,2017/12/07 #: LNCH_0091-SEP2017-2017340,12/07/2017,12060-20560-82079-2017,161,12060-20560-82079-170005,SDE000000000002,55050,QE-2 12/31,
161,Wilton,0000000161,015,02,1,16100,12060-20560-82079-2018-170005-,6827.5700,12/14/2017,National School Lunch,LNCH_0101-OCT2017-2017341,2017/12/14 #: LNCH_0101-OCT2017-2017341,12/14/2017,12060-20560-82079-2018,161,12060-20560-82079-170005,SDE000000000002,55050,QE-2 12/31,
161,Wilton,0000000161,015,02,1,16100,12060-20560-82079-2018-170005-,4813.9800,1/17/2018,National School Lunch,LNCH_0111-NOV2017-2018003,2018/01/17 #: LNCH_0111-NOV2017-2018003,01/17/2018,12060-20560-82079-2018,161,12060-20560-82079-170005,SDE000000000002,55050,QE-3 03/31,
161,Wilton,0000000161,015,02,1,16100,12060-20560-82079-2018-170005-,5762.2700,2/14/2018,National School Lunch,LNCH_0121-DEC2017-2018031,2018/02/14 #: LNCH_0121-DEC2017-2018031,02/14/2018,12060-20560-82079-2018,161,12060-20560-82079-170005,SDE000000000002,55050,QE-3 03/31,
161,Wilton,0000000161,015,02,1,16100,12060-20560-82079-2018-170005-,6402.0800,3/14/2018,National School Lunch,LNCH_0011-JAN2018-2018058,2018/03/14 #: LNCH_0011-JAN2018-2018058,03/14/2018,12060-20560-82079-2018,161,12060-20560-82079-170005,SDE000000000002,55050,QE-3 03/31,
161,Wilton,0000000161,015,02,1,16100,12060-20560-82079-2018-170005-,6238.8400,4/18/2018,National School Lunch,LNCH_0021-FEB2018-2018086,2018/04/18 #: LNCH_0021-FEB2018-2018086,04/18/2018,12060-20560-82079-2018,161,12060-20560-82079-170005,SDE000000000002,55050,QE-4 06/30,
161,Wilton,0000000161,015,02,1,16100,12060-20560-82079-2018-170005-,6110.0500,5/16/2018,National School Lunch,LNCH_0031-MAR2018-2018122,2018/05/16 #: LNCH_0031-MAR2018-2018122,05/16/2018,12060-20560-82079-2018,161,12060-20560-82079-170005,SDE000000000002,55050,QE-4 06/30,
161,Wilton,0000000161,015,02,1,16100,12060-20560-82079-2018-170005-,6307.8500,6/11/2018,National School Lunch,LNCH_0041-APR2018-2018156,2018/06/11 #: LNCH_0041-APR2018-2018156,06/11/2018,12060-20560-82079-2018,161,12060-20560-82079-170005,SDE000000000002,55050,QE-4 06/30,
161,Wilton,0000000161,001,00,1,,12060-20679-82070-2018-170002-,8559.0000,11/21/2017,Title I Improving Basic Programs,CM_SDE_DEC2017_00023_2017325,2017/11/21 #: CM_SDE_DEC2017_00023_2017325,11/21/2017,12060-20679-82070-2018,161,12060-20679-82070-170002,SDE000000000002,55050,QE-2 12/31,
161,Wilton,0000000161,001,00,1,,12060-20679-82070-2018-170002-,4279.0000,12/20/2017,Title I Improving Basic Programs,CM_SDE_JAN2018_00021_2017354,2017/12/20 #: CM_SDE_JAN2018_00021_2017354,12/20/2017,12060-20679-82070-2018,161,12060-20679-82070-170002,SDE000000000002,55050,QE-2 12/31,
161,Wilton,0000000161,001,00,1,,12060-20679-82070-2018-170002-,7162.0000,1/23/2018,Title I Improving Basic Programs,CM_SDE_FEB2018_00003_2018023,2018/01/23 #: CM_SDE_FEB2018_00003_2018023,01/23/2018,12060-20679-82070-2018,161,12060-20679-82070-170002,SDE000000000002,55050,QE-3 03/31,
161,Wilton,0000000161,001,00,1,,12060-20679-82070-2018-170002-,20000.0000,2/21/2018,Title I Improving Basic Programs,CM_SDE_MAR2018_00034_2018052,2018/02/21 #: CM_SDE_MAR2018_00034_2018052,02/21/2018,12060-20679-82070-2018,161,12060-20679-82070-170002,SDE000000000002,55050,QE-3 03/31,
161,Wilton,0000000161,001,00,1,,12060-20679-82070-2018-170002-,20000.0000,3/19/2018,Title I Improving Basic Programs,CM_SDE_APR2018_00003_2018078,2018/03/19 #: CM_SDE_APR2018_00003_2018078,03/19/2018,12060-20679-82070-2018,161,12060-20679-82070-170002,SDE000000000002,55050,QE-3 03/31,
161,Wilton,0000000161,001,00,1,,12060-20679-82070-2018-170002-,5000.0000,5/18/2018,Title I Improving Basic Programs,CM_SDE_JUN2018_00045_2018138,2018/05/18 #: CM_SDE_JUN2018_00045_2018138,05/18/2018,12060-20679-82070-2018,161,12060-20679-82070-170002,SDE000000000002,55050,QE-4 06/30,
161,Wilton,0000000161,001,00,1,,12060-20679-82070-2018-170002-,3000.0000,6/14/2018,Title I Improving Basic Programs,CM_SDE_JUN2018_00001_2018164,2018/06/14 #: CM_SDE_JUN2018_00001_2018164,06/14/2018,12060-20679-82070-2018,161,12060-20679-82070-170002,SDE000000000002,55050,QE-4 06/30,
161,Wilton,0000000161,001,00,1,,12060-20742-84010-2018-170002-,4850.0000,11/21/2017,Carl D Perkins Career & Tech. Educ. Act,CM_SDE_DEC2017_00002_2017325,2017/11/21 #: CM_SDE_DEC2017_00002_2017325,11/21/2017,12060-20742-84010-2018,161,12060-20742-84010-170002,SDE000000000002,55050,QE-2 12/31,
161,Wilton,0000000161,001,00,1,,12060-20742-84010-2018-170002-,2650.0000,12/20/2017,Carl D Perkins Career & Tech. Educ. Act,CM_SDE_JAN2018_00002_2017354,2017/12/20 #: CM_SDE_JAN2018_00002_2017354,12/20/2017,12060-20742-84010-2018,161,12060-20742-84010-170002,SDE000000000002,55050,QE-2 12/31,
161,Wilton,0000000161,001,00,1,,12060-20742-84010-2018-170002-,5000.0000,2/21/2018,Carl D Perkins Career & Tech. Educ. Act,CM_SDE_MAR2018_00036_2018052,2018/02/21 #: CM_SDE_MAR2018_00036_2018052,02/21/2018,12060-20742-84010-2018,161,12060-20742-84010-170002,SDE000000000002,55050,QE-3 03/31,
161,Wilton,0000000161,001,00,1,,12060-20742-84010-2018-170002-,4254.0000,3/19/2018,Carl D Perkins Career & Tech. Educ. Act,CM_SDE_APR2018_00004_2018078,2018/03/19 #: CM_SDE_APR2018_00004_2018078,03/19/2018,12060-20742-84010-2018,161,12060-20742-84010-170002,SDE000000000002,55050,QE-3 03/31,
161,Wilton,0000000161,001,00,1,,12060-20742-84010-2018-170002-,7500.0000,1/23/2018,Carl D Perkins Career & Tech. Educ. Act,CM_SDE_FEB2018_00004_2018023,2018/01/23 #: CM_SDE_FEB2018_00004_2018023,01/23/2018,12060-20742-84010-2018,161,12060-20742-84010-170002,SDE000000000002,55050,QE-3 03/31,
161,Wilton,0000000161,001,00,1,,12060-20858-84131-2018-170002-,7364.0000,12/20/2017,Title II-Part A Teachers,CM_SDE_JAN2018_00003_2017354,2017/12/20 #: CM_SDE_JAN2018_00003_2017354,12/20/2017,12060-20858-84131-2018,161,12060-20858-84131-170002,SDE000000000002,55050,QE-2 12/31,
161,Wilton,0000000161,001,00,1,,12060-20858-84131-2018-170002-,10636.0000,1/23/2018,Title II-Part A Teachers,CM_SDE_FEB2018_00005_2018023,2018/01/23 #: CM_SDE_FEB2018_00005_2018023,01/23/2018,12060-20858-84131-2018,161,12060-20858-84131-170002,SDE000000000002,55050,QE-3 03/31,
161,Wilton,0000000161,001,00,1,,12060-20858-84131-2018-170002-,5000.0000,2/21/2018,Title II-Part A Teachers,CM_SDE_MAR2018_00003_2018052,2018/02/21 #: CM_SDE_MAR2018_00003_2018052,02/21/2018,12060-20858-84131-2018,161,12060-20858-84131-170002,SDE000000000002,55050,QE-3 03/31,
161,Wilton,0000000161,001,00,1,,12060-20858-84131-2018-170002-,2000.0000,3/19/2018,Title II-Part A Teachers,CM_SDE_APR2018_00005_2018078,2018/03/19 #: CM_SDE_APR2018_00005_2018078,03/19/2018,12060-20858-84131-2018,161,12060-20858-84131-170002,SDE000000000002,55050,QE-3 03/31,
161,Wilton,0000000161,001,00,1,,12060-20858-84131-2018-170002-,5000.0000,5/18/2018,Title II-Part A Teachers,CM_SDE_JUN2018_00047_2018138,2018/05/18 #: CM_SDE_JUN2018_00047_2018138,05/18/2018,12060-20858-84131-2018,161,12060-20858-84131-170002,SDE000000000002,55050,QE-4 06/30,
161,Wilton,0000000161,001,00,1,,12060-20977-82032-2017-170002-,-484887.0000,12/22/2017,IDEA-Part B  Section 611,Refund_ItemID_G3810,2017/12/22 #: Refund_ItemID_G3810,12/22/2017,12060-20977-82032-2017,161,12060-20977-82032-170002,SDE000000000002,55050,QE-2 12/31,
161,Wilton,0000000161,001,00,1,,12060-20977-82032-2017-170002-,81588.0000,9/22/2017,IDEA-Part B  Section 611,CM_SDE_OCT2017_00031_2017265,2017/09/22 #: CM_SDE_OCT2017_00031_2017265,09/22/2017,12060-20977-82032-2017,161,12060-20977-82032-170002,SDE000000000002,55050,QE-1 09/30,
161,Wilton,0000000161,001,00,1,,12060-20977-82032-2017-170002-,734299.0000,10/23/2017,IDEA-Part B  Section 611,CM_SDE_NOV2017_00019_2017296,2017/10/23 #: CM_SDE_NOV2017_00019_2017296,10/23/2017,12060-20977-82032-2017,161,12060-20977-82032-170002,SDE000000000002,55050,QE-2 12/31,
161,Wilton,0000000161,001,00,1,,12060-20977-82032-2017-170002-,158000.0000,1/23/2018,IDEA-Part B  Section 611,CM_SDE_FEB2018_00006_2018023,2018/01/23 #: CM_SDE_FEB2018_00006_2018023,01/23/2018,12060-20977-82032-2017,161,12060-20977-82032-170002,SDE000000000002,55050,QE-3 03/31,
161,Wilton,0000000161,001,00,1,,12060-20977-82032-2017-170002-,61000.0000,2/21/2018,IDEA-Part B  Section 611,CM_SDE_MAR2018_00004_2018052,2018/02/21 #: CM_SDE_MAR2018_00004_2018052,02/21/2018,12060-20977-82032-2017,161,12060-20977-82032-170002,SDE000000000002,55050,QE-3 03/31,
161,Wilton,0000000161,001,00,1,,12060-20977-82032-2017-170002-,150000.0000,3/19/2018,IDEA-Part B  Section 611,CM_SDE_APR2018_00006_2018078,2018/03/19 #: CM_SDE_APR2018_00006_2018078,03/19/2018,12060-20977-82032-2017,161,12060-20977-82032-170002,SDE000000000002,55050,QE-3 03/31,
161,Wilton,0000000161,001,00,1,,12060-20977-82032-2017-170002-,115887.0000,4/23/2018,IDEA-Part B  Section 611,CM_SDE_MAY2018_00042_2018113,2018/04/23 #: CM_SDE_MAY2018_00042_2018113,04/23/2018,12060-20977-82032-2017,161,12060-20977-82032-170002,SDE000000000002,55050,QE-4 06/30,
161,Wilton,0000000161,001,00,1,,12060-20977-82032-2018-170002-,-181000.0000,12/22/2017,IDEA-Part B  Section 611,Refund_ItemID_G3810,2017/12/22 #: Refund_ItemID_G3810,12/22/2017,12060-20977-82032-2018,161,12060-20977-82032-170002,SDE000000000002,55050,QE-2 12/31,
161,Wilton,0000000161,001,00,1,,12060-20977-82032-2018-170002-,181000.0000,11/21/2017,IDEA-Part B  Section 611,CM_SDE_DEC2017_00026_2017325,2017/11/21 #: CM_SDE_DEC2017_00026_2017325,11/21/2017,12060-20977-82032-2018,161,12060-20977-82032-170002,SDE000000000002,55050,QE-2 12/31,
161,Wilton,0000000161,001,00,1,,12060-20977-82032-2018-170002-,100000.0000,2/21/2018,IDEA-Part B  Section 611,CM_SDE_MAR2018_00005_2018052,2018/02/21 #: CM_SDE_MAR2018_00005_2018052,02/21/2018,12060-20977-82032-2018,161,12060-20977-82032-170002,SDE000000000002,55050,QE-3 03/31,
