City,report_year,index,Assignment Category,Educator Type,FTE Count,OrganizationCode,OrganizationType,Education spending,Enrollment
EASTON,2010,Redding School District,Administrators  Coordinators and Department Chairs - School Level,Certified,6.0,1170011,Public School Districts,25004081.0,1555.96
EASTON,2010,Redding School District,Counselors  Social Workers  and School Psychologists,Certified,6.3,1170011,Public School Districts,25004081.0,1555.96
EASTON,2010,Redding School District,General Education - Teachers and Instructors,Certified,91.2,1170011,Public School Districts,25004081.0,1555.96
EASTON,2010,Redding School District,General Education - Paraprofessional Instructional Assistants,Non-Certified,29.1,1170011,Public School Districts,25004081.0,1555.96
EASTON,2010,Redding School District,Library/Media - Support Staff,Non-Certified,2.0,1170011,Public School Districts,25004081.0,1555.96
EASTON,2010,Redding School District,School Nurses,Non-Certified,3.0,1170011,Public School Districts,25004081.0,1555.96
EASTON,2010,Redding School District,Special Education - Teachers and Instructors,Certified,15.5,1170011,Public School Districts,25004081.0,1555.96
EASTON,2010,Redding School District,Special Education - Paraprofessional Instructional Assistants,Non-Certified,18.0,1170011,Public School Districts,25004081.0,1555.96
EASTON,2010,Redding School District,Other Staff Providing Non-Instructional Services/Support,Certified/Non-Certified,36.5,1170011,Public School Districts,25004081.0,1555.96
EASTON,2010,Redding School District,Instructional Specialists Who Support Teachers,Certified,9.2,1170011,Public School Districts,25004081.0,1555.96
EASTON,2010,Redding School District,Administrators  Coordinators and Department Chairs - District Central Office,Certified,1.0,1170011,Public School Districts,25004081.0,1555.96
EASTON,2010,Redding School District,Library/Media - Specialists (Certified),Certified,2.4,1170011,Public School Districts,25004081.0,1555.96
EASTON,2010,Regional School District 09,Administrators  Coordinators and Department Chairs - School Level,Certified,8.4,2090012,Regional School Districts,25004081.0,1555.96
EASTON,2010,Regional School District 09,Counselors  Social Workers  and School Psychologists,Certified,8.3,2090012,Regional School Districts,25004081.0,1555.96
EASTON,2010,Regional School District 09,General Education - Teachers and Instructors,Certified,66.8,2090012,Regional School Districts,25004081.0,1555.96
EASTON,2010,Regional School District 09,General Education - Paraprofessional Instructional Assistants,Non-Certified,0.0,2090012,Regional School Districts,25004081.0,1555.96
EASTON,2010,Regional School District 09,Library/Media - Support Staff,Non-Certified,0.0,2090012,Regional School Districts,25004081.0,1555.96
EASTON,2010,Regional School District 09,School Nurses,Non-Certified,1.0,2090012,Regional School Districts,25004081.0,1555.96
EASTON,2010,Regional School District 09,Special Education - Teachers and Instructors,Certified,6.1,2090012,Regional School Districts,25004081.0,1555.96
EASTON,2010,Regional School District 09,Special Education - Paraprofessional Instructional Assistants,Non-Certified,0.0,2090012,Regional School Districts,25004081.0,1555.96
EASTON,2010,Regional School District 09,Other Staff Providing Non-Instructional Services/Support,Certified/Non-Certified,80.0,2090012,Regional School Districts,25004081.0,1555.96
EASTON,2010,Regional School District 09,Instructional Specialists Who Support Teachers,Certified,6.8,2090012,Regional School Districts,25004081.0,1555.96
EASTON,2010,Regional School District 09,Administrators  Coordinators and Department Chairs - District Central Office,Certified,1.0,2090012,Regional School Districts,25004081.0,1555.96
EASTON,2010,Regional School District 09,Library/Media - Specialists (Certified),Certified,2.0,2090012,Regional School Districts,25004081.0,1555.96
LITCHFIELD,2010,EdAdvance,Counselors  Social Workers  and School Psychologists,Certified,2.5,2420014,Regional Education Service Center School Districts,16656000.0,1233.19
LITCHFIELD,2010,EdAdvance,General Education - Teachers and Instructors,Certified,5.0,2420014,Regional Education Service Center School Districts,16656000.0,1233.19
LITCHFIELD,2010,EdAdvance,General Education - Paraprofessional Instructional Assistants,Non-Certified,25.1,2420014,Regional Education Service Center School Districts,16656000.0,1233.19
LITCHFIELD,2010,EdAdvance,Library/Media - Support Staff,Non-Certified,0.0,2420014,Regional Education Service Center School Districts,16656000.0,1233.19
LITCHFIELD,2010,EdAdvance,School Nurses,Non-Certified,2.4,2420014,Regional Education Service Center School Districts,16656000.0,1233.19
LITCHFIELD,2010,EdAdvance,Special Education - Teachers and Instructors,Certified,4.8,2420014,Regional Education Service Center School Districts,16656000.0,1233.19
LITCHFIELD,2010,EdAdvance,Special Education - Paraprofessional Instructional Assistants,Non-Certified,0.0,2420014,Regional Education Service Center School Districts,16656000.0,1233.19
LITCHFIELD,2010,EdAdvance,Other Staff Providing Non-Instructional Services/Support,Certified/Non-Certified,169.7,2420014,Regional Education Service Center School Districts,16656000.0,1233.19
LITCHFIELD,2010,EdAdvance,Instructional Specialists Who Support Teachers,Certified,0.3,2420014,Regional Education Service Center School Districts,16656000.0,1233.19
LITCHFIELD,2010,EdAdvance,Administrators  Coordinators and Department Chairs - District Central Office,Certified,2.0,2420014,Regional Education Service Center School Districts,16656000.0,1233.19
LITCHFIELD,2010,Litchfield School District,Administrators  Coordinators and Department Chairs - School Level,Certified,4.2,0740011,Public School Districts,16656000.0,1233.19
LITCHFIELD,2010,Litchfield School District,Counselors  Social Workers  and School Psychologists,Certified,9.4,0740011,Public School Districts,16656000.0,1233.19
LITCHFIELD,2010,Litchfield School District,General Education - Teachers and Instructors,Certified,89.8,0740011,Public School Districts,16656000.0,1233.19
LITCHFIELD,2010,Litchfield School District,General Education - Paraprofessional Instructional Assistants,Non-Certified,3.0,0740011,Public School Districts,16656000.0,1233.19
LITCHFIELD,2010,Litchfield School District,Library/Media - Support Staff,Non-Certified,1.0,0740011,Public School Districts,16656000.0,1233.19
LITCHFIELD,2010,Litchfield School District,School Nurses,Non-Certified,3.0,0740011,Public School Districts,16656000.0,1233.19
LITCHFIELD,2010,Litchfield School District,Special Education - Teachers and Instructors,Certified,8.0,0740011,Public School Districts,16656000.0,1233.19
LITCHFIELD,2010,Litchfield School District,Special Education - Paraprofessional Instructional Assistants,Non-Certified,25.0,0740011,Public School Districts,16656000.0,1233.19
LITCHFIELD,2010,Litchfield School District,Other Staff Providing Non-Instructional Services/Support,Certified/Non-Certified,55.4,0740011,Public School Districts,16656000.0,1233.19
LITCHFIELD,2010,Litchfield School District,Instructional Specialists Who Support Teachers,Certified,3.0,0740011,Public School Districts,16656000.0,1233.19
LITCHFIELD,2010,Litchfield School District,Administrators  Coordinators and Department Chairs - District Central Office,Certified,3.0,0740011,Public School Districts,16656000.0,1233.19
LITCHFIELD,2010,Litchfield School District,Library/Media - Specialists (Certified),Certified,4.0,0740011,Public School Districts,16656000.0,1233.19
LITCHFIELD,2010,Regional School District 06,Administrators  Coordinators and Department Chairs - School Level,Certified,5.6,2060012,Regional School Districts,16656000.0,1233.19
LITCHFIELD,2010,Regional School District 06,Counselors  Social Workers  and School Psychologists,Certified,5.8,2060012,Regional School Districts,16656000.0,1233.19
LITCHFIELD,2010,Regional School District 06,General Education - Teachers and Instructors,Certified,83.0,2060012,Regional School Districts,16656000.0,1233.19
LITCHFIELD,2010,Regional School District 06,General Education - Paraprofessional Instructional Assistants,Non-Certified,8.8,2060012,Regional School Districts,16656000.0,1233.19
LITCHFIELD,2010,Regional School District 06,Library/Media - Support Staff,Non-Certified,3.9,2060012,Regional School Districts,16656000.0,1233.19
LITCHFIELD,2010,Regional School District 06,School Nurses,Non-Certified,4.0,2060012,Regional School Districts,16656000.0,1233.19
LITCHFIELD,2010,Regional School District 06,Special Education - Teachers and Instructors,Certified,8.8,2060012,Regional School Districts,16656000.0,1233.19
LITCHFIELD,2010,Regional School District 06,Special Education - Paraprofessional Instructional Assistants,Non-Certified,16.4,2060012,Regional School Districts,16656000.0,1233.19
LITCHFIELD,2010,Regional School District 06,Other Staff Providing Non-Instructional Services/Support,Certified/Non-Certified,54.0,2060012,Regional School Districts,16656000.0,1233.19
LITCHFIELD,2010,Regional School District 06,Instructional Specialists Who Support Teachers,Certified,2.0,2060012,Regional School Districts,16656000.0,1233.19
LITCHFIELD,2010,Regional School District 06,Administrators  Coordinators and Department Chairs - District Central Office,Certified,2.0,2060012,Regional School Districts,16656000.0,1233.19
LITCHFIELD,2010,Regional School District 06,Library/Media - Specialists (Certified),Certified,1.0,2060012,Regional School Districts,16656000.0,1233.19
ELLINGTON,2010,Ellington School District,Administrators  Coordinators and Department Chairs - School Level,Certified,8.0,0480011,Public School Districts,31017970.0,2669.99
ELLINGTON,2010,Ellington School District,Counselors  Social Workers  and School Psychologists,Certified,11.5,0480011,Public School Districts,31017970.0,2669.99
ELLINGTON,2010,Ellington School District,General Education - Teachers and Instructors,Certified,153.8,0480011,Public School Districts,31017970.0,2669.99
ELLINGTON,2010,Ellington School District,General Education - Paraprofessional Instructional Assistants,Non-Certified,9.9,0480011,Public School Districts,31017970.0,2669.99
ELLINGTON,2010,Ellington School District,Library/Media - Support Staff,Non-Certified,3.8,0480011,Public School Districts,31017970.0,2669.99
ELLINGTON,2010,Ellington School District,School Nurses,Non-Certified,6.0,0480011,Public School Districts,31017970.0,2669.99
ELLINGTON,2010,Ellington School District,Special Education - Teachers and Instructors,Certified,22.6,0480011,Public School Districts,31017970.0,2669.99
ELLINGTON,2010,Ellington School District,Special Education - Paraprofessional Instructional Assistants,Non-Certified,43.7,0480011,Public School Districts,31017970.0,2669.99
ELLINGTON,2010,Ellington School District,Other Staff Providing Non-Instructional Services/Support,Certified/Non-Certified,105.2,0480011,Public School Districts,31017970.0,2669.99
ELLINGTON,2010,Ellington School District,Instructional Specialists Who Support Teachers,Certified,9.3,0480011,Public School Districts,31017970.0,2669.99
ELLINGTON,2010,Ellington School District,Administrators  Coordinators and Department Chairs - District Central Office,Certified,4.4,0480011,Public School Districts,31017970.0,2669.99
ELLINGTON,2010,Ellington School District,Library/Media - Specialists (Certified),Certified,3.6,0480011,Public School Districts,31017970.0,2669.99
ENFIELD,2010,Enfield School District,Administrators  Coordinators and Department Chairs - School Level,Certified,28.0,0490011,Public School Districts,65002000.0,6215.03
ENFIELD,2010,Enfield School District,Counselors  Social Workers  and School Psychologists,Certified,34.8,0490011,Public School Districts,65002000.0,6215.03
ENFIELD,2010,Enfield School District,General Education - Teachers and Instructors,Certified,410.9,0490011,Public School Districts,65002000.0,6215.03
